iso3,country,measure,measure_name,unit,year,obs_value,year_date
CHN,China (People’s Republic of),TOT_EMP,Total employment,PS,2019,754470,2019-01-01
CHN,China (People’s Republic of),TOT_EMP,Total employment,PS,2020,750640,2020-01-01
CHN,China (People’s Republic of),TOT_EMP,Total employment,PS,2021,746520,2021-01-01
CHN,China (People’s Republic of),TOT_EMP,Total employment,PS,2022,733510,2022-01-01
DEU,Germany,H_TT,Higher Education R&D personnel,PT_PRSNL_RD,2017,20.944592328,2017-01-01
DEU,Germany,H_TT,Higher Education R&D personnel,PT_PRSNL_RD,2018,20.794024791,2018-01-01
DEU,Germany,H_TT,Higher Education R&D personnel,PT_PRSNL_RD,2019,20.027061204,2019-01-01
DEU,Germany,H_TT,Higher Education R&D personnel,PT_PRSNL_RD,2020,20.671244469,2020-01-01
DEU,Germany,H_TT,Higher Education R&D personnel,PT_PRSNL_RD,2021,20.763323341,2021-01-01
DEU,Germany,H_TT,Higher Education R&D personnel,PT_PRSNL_RD,2022,20.189660447,2022-01-01
POL,Poland,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2017,0.1280093587,2017-01-01
POL,Poland,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2018,0.1179982464,2018-01-01
POL,Poland,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2019,0.1046511785,2019-01-01
POL,Poland,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2020,0.108151072,2020-01-01
POL,Poland,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2021,0.1140617509,2021-01-01
NZL,New Zealand,G_TT,Government R&D personnel,PT_PRSNL_RD,2017,10.294117647,2017-01-01
NZL,New Zealand,G_TT,Government R&D personnel,PT_PRSNL_RD,2019,9.2307692308,2019-01-01
NZL,New Zealand,G_TT,Government R&D personnel,PT_PRSNL_RD,2021,9.7435897436,2021-01-01
POL,Poland,TD_EDRUG,Export of pharmaceutical industry,USD,2017,4313.917874,2017-01-01
POL,Poland,TD_EDRUG,Export of pharmaceutical industry,USD,2018,3784.175997,2018-01-01
POL,Poland,TD_EDRUG,Export of pharmaceutical industry,USD,2019,3802.845855,2019-01-01
POL,Poland,TD_EDRUG,Export of pharmaceutical industry,USD,2020,3983.492998,2020-01-01
POL,Poland,TD_EDRUG,Export of pharmaceutical industry,USD,2021,3363.629941,2021-01-01
BGR,Bulgaria,B,Business Enterprise Expenditure on R&D (BERD),XDC,2017,534.071,2017-01-01
BGR,Bulgaria,B,Business Enterprise Expenditure on R&D (BERD),XDC,2018,596.083,2018-01-01
BGR,Bulgaria,B,Business Enterprise Expenditure on R&D (BERD),XDC,2019,673.122,2019-01-01
BGR,Bulgaria,B,Business Enterprise Expenditure on R&D (BERD),XDC,2020,691.077,2020-01-01
BGR,Bulgaria,B,Business Enterprise Expenditure on R&D (BERD),XDC,2021,707.194,2021-01-01
BGR,Bulgaria,B,Business Enterprise Expenditure on R&D (BERD),XDC,2022,858.334,2022-01-01
DNK,Denmark,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2017,120.45052462,2017-01-01
DNK,Denmark,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2018,117.67697729,2018-01-01
DNK,Denmark,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2019,118.67551373,2019-01-01
DNK,Denmark,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2020,138.73477122,2020-01-01
DNK,Denmark,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2021,135.73172403,2021-01-01
DNK,Denmark,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2022,130.73900689,2022-01-01
AUS,Australia,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2017,0.2084399676,2017-01-01
AUS,Australia,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2019,0.9569713818,2019-01-01
AUS,Australia,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2021,-0.71626201,2021-01-01
AUT,Austria,TOT_EMP,Total employment,PS,2017,4412.56,2017-01-01
AUT,Austria,TOT_EMP,Total employment,PS,2018,4487.09,2018-01-01
AUT,Austria,TOT_EMP,Total employment,PS,2019,4535.09,2019-01-01
AUT,Austria,TOT_EMP,Total employment,PS,2020,4463.1,2020-01-01
AUT,Austria,TOT_EMP,Total employment,PS,2021,4553.18,2021-01-01
AUT,Austria,TOT_EMP,Total employment,PS,2022,4672.31,2022-01-01
AUT,Austria,TOT_EMP,Total employment,PS,2023,4715.99,2023-01-01
IRL,Ireland,GV,Government Intramural Expenditure on R&D (GOVERD),PT_GERD,2017,3.8203639175,2017-01-01
IRL,Ireland,GV,Government Intramural Expenditure on R&D (GOVERD),PT_GERD,2018,4.3756305821,2018-01-01
IRL,Ireland,GV,Government Intramural Expenditure on R&D (GOVERD),PT_GERD,2019,3.9810556724,2019-01-01
IRL,Ireland,GV,Government Intramural Expenditure on R&D (GOVERD),PT_GERD,2020,3.8454781239,2020-01-01
IRL,Ireland,GV,Government Intramural Expenditure on R&D (GOVERD),PT_GERD,2021,3.5016696556,2021-01-01
IRL,Ireland,GV,Government Intramural Expenditure on R&D (GOVERD),PT_GERD,2022,3.672109558,2022-01-01
NLD,Netherlands,B_FB,BERD financed by the business sector,PT_BERD,2017,80.791225274,2017-01-01
NLD,Netherlands,B_FB,BERD financed by the business sector,PT_BERD,2018,80.969267139,2018-01-01
NLD,Netherlands,B_FB,BERD financed by the business sector,PT_BERD,2019,82.196522033,2019-01-01
NLD,Netherlands,B_FB,BERD financed by the business sector,PT_BERD,2020,81.452005847,2020-01-01
NLD,Netherlands,B_FB,BERD financed by the business sector,PT_BERD,2021,81.563662925,2021-01-01
DNK,Denmark,TD_ECOMP,"Export of computer, electronic and optical industry",USD,2017,7050.565915,2017-01-01
DNK,Denmark,TD_ECOMP,"Export of computer, electronic and optical industry",USD,2018,7222.480977,2018-01-01
DNK,Denmark,TD_ECOMP,"Export of computer, electronic and optical industry",USD,2019,7060.328203,2019-01-01
DNK,Denmark,TD_ECOMP,"Export of computer, electronic and optical industry",USD,2020,7431.15062,2020-01-01
DNK,Denmark,TD_ECOMP,"Export of computer, electronic and optical industry",USD,2021,8700.13,2021-01-01
TUR,Türkiye,C,Government Allocations for R&D (GBARD),USD_PPP,2017,9569.4639225,2017-01-01
TUR,Türkiye,C,Government Allocations for R&D (GBARD),USD_PPP,2018,10128.862309,2018-01-01
TUR,Türkiye,C,Government Allocations for R&D (GBARD),USD_PPP,2019,10572.507576,2019-01-01
TUR,Türkiye,C,Government Allocations for R&D (GBARD),USD_PPP,2020,9700.0631567,2020-01-01
TUR,Türkiye,C,Government Allocations for R&D (GBARD),USD_PPP,2021,10009.380875,2021-01-01
TUR,Türkiye,C,Government Allocations for R&D (GBARD),USD_PPP,2022,11690.898658,2022-01-01
TUR,Türkiye,C,Government Allocations for R&D (GBARD),USD_PPP,2023,10910.55134,2023-01-01
CHN,China (People’s Republic of),G,Gross Domestic Expenditure on R&D (GERD),XDC,2017,1760612.949,2017-01-01
CHN,China (People’s Republic of),G,Gross Domestic Expenditure on R&D (GERD),XDC,2018,1967792.937,2018-01-01
CHN,China (People’s Republic of),G,Gross Domestic Expenditure on R&D (GERD),XDC,2019,2214357.739,2019-01-01
CHN,China (People’s Republic of),G,Gross Domestic Expenditure on R&D (GERD),XDC,2020,2439311.233,2020-01-01
CHN,China (People’s Republic of),G,Gross Domestic Expenditure on R&D (GERD),XDC,2021,2795630.727,2021-01-01
CHN,China (People’s Republic of),G,Gross Domestic Expenditure on R&D (GERD),XDC,2022,3078288.234,2022-01-01
OECD,OECD,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2017,131823.54863,2017-01-01
OECD,OECD,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2018,141923.81992,2018-01-01
OECD,OECD,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2019,150693.25732,2019-01-01
OECD,OECD,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2020,158141.20237,2020-01-01
OECD,OECD,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2021,165264.13782,2021-01-01
OECD,OECD,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2022,179099.05641,2022-01-01
RUS,Russia,G_FA,GERD financed by the rest of the world,USD_PPP,2017,1111.0263313,2017-01-01
RUS,Russia,G_FA,GERD financed by the rest of the world,USD_PPP,2018,984.2070969,2018-01-01
RUS,Russia,G_FA,GERD financed by the rest of the world,USD_PPP,2019,1095.8577058,2019-01-01
RUS,Russia,G_FA,GERD financed by the rest of the world,USD_PPP,2020,844.45430205,2020-01-01
CHL,Chile,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2017,165.65394129,2017-01-01
CHL,Chile,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2018,182.78600042,2018-01-01
CHL,Chile,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2019,178.22572956,2019-01-01
CHL,Chile,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2020,158.68141935,2020-01-01
CHL,Chile,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2021,167.17335086,2021-01-01
AUT,Austria,P_BIOPCT,patents in the biotechnology sector - applications filed under the PCT,PATN,2017,69.3199,2017-01-01
AUT,Austria,P_BIOPCT,patents in the biotechnology sector - applications filed under the PCT,PATN,2018,76.3794,2018-01-01
AUT,Austria,P_BIOPCT,patents in the biotechnology sector - applications filed under the PCT,PATN,2019,67.075,2019-01-01
AUT,Austria,P_BIOPCT,patents in the biotechnology sector - applications filed under the PCT,PATN,2020,86.0967,2020-01-01
AUT,Austria,P_BIOPCT,patents in the biotechnology sector - applications filed under the PCT,PATN,2021,52.5151,2021-01-01
TWN,Chinese Taipei,B_FA,BERD financed by the rest of the world,PT_BERD,2017,0.0522561243,2017-01-01
TWN,Chinese Taipei,B_FA,BERD financed by the rest of the world,PT_BERD,2018,0.0525703685,2018-01-01
TWN,Chinese Taipei,B_FA,BERD financed by the rest of the world,PT_BERD,2019,0.0554767733,2019-01-01
TWN,Chinese Taipei,B_FA,BERD financed by the rest of the world,PT_BERD,2020,0.0450556502,2020-01-01
TWN,Chinese Taipei,B_FA,BERD financed by the rest of the world,PT_BERD,2021,0.03315393,2021-01-01
TWN,Chinese Taipei,B_FA,BERD financed by the rest of the world,PT_BERD,2022,0.0446710843,2022-01-01
CHE,Switzerland,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2017,1.4988331028,2017-01-01
CHE,Switzerland,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2018,11.549280014,2018-01-01
CHE,Switzerland,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2019,3.1534095548,2019-01-01
CHE,Switzerland,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2020,2.652820305,2020-01-01
CHE,Switzerland,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2021,3.2869076603,2021-01-01
CHE,Switzerland,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2022,5.0221829258,2022-01-01
DNK,Denmark,T_RS,Researchers,PS,2017,60085,2017-01-01
DNK,Denmark,T_RS,Researchers,PS,2018,60389,2018-01-01
DNK,Denmark,T_RS,Researchers,PS,2019,61573,2019-01-01
DNK,Denmark,T_RS,Researchers,PS,2020,61481,2020-01-01
POL,Poland,G_FG,GERD financed by government,USD_PPP,2017,4381.8866286,2017-01-01
POL,Poland,G_FG,GERD financed by government,USD_PPP,2018,4991.3216941,2018-01-01
POL,Poland,G_FG,GERD financed by government,USD_PPP,2019,6269.2320003,2019-01-01
POL,Poland,G_FG,GERD financed by government,USD_PPP,2020,6458.4930534,2020-01-01
POL,Poland,G_FG,GERD financed by government,USD_PPP,2021,6846.6141874,2021-01-01
ROU,Romania,G_FG,GERD financed by government,USD_PPP,2017,868.58319303,2017-01-01
ROU,Romania,G_FG,GERD financed by government,USD_PPP,2018,837.836351,2018-01-01
ROU,Romania,G_FG,GERD financed by government,USD_PPP,2019,859.91933612,2019-01-01
ROU,Romania,G_FG,GERD financed by government,USD_PPP,2020,773.59110083,2020-01-01
ROU,Romania,G_FG,GERD financed by government,USD_PPP,2021,799.22286722,2021-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,USD_PPP,2017,2436.8725357,2017-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,USD_PPP,2018,2380.4418357,2018-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,USD_PPP,2019,2404.4445489,2019-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,USD_PPP,2020,2560.7490509,2020-01-01
NLD,Netherlands,G_FA,GERD financed by the rest of the world,USD_PPP,2021,2781.5971009,2021-01-01
NLD,Netherlands,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2017,455.14196802,2017-01-01
NLD,Netherlands,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2018,491.70709625,2018-01-01
NLD,Netherlands,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2019,534.73191938,2019-01-01
NLD,Netherlands,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2020,512.20412147,2020-01-01
NLD,Netherlands,G_FON,GERD financed by the Higher Education and PNP sectors,USD_PPP,2021,534.8425034,2021-01-01
OECD,OECD,TD_EAERO,Export of aerospace industry,PT_P6_W,2017,85.931785629,2017-01-01
OECD,OECD,TD_EAERO,Export of aerospace industry,PT_P6_W,2018,84.149852878,2018-01-01
OECD,OECD,TD_EAERO,Export of aerospace industry,PT_P6_W,2019,84.052369235,2019-01-01
OECD,OECD,TD_EAERO,Export of aerospace industry,PT_P6_W,2020,81.524049211,2020-01-01
GRC,Greece,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2017,1728.6413715,2017-01-01
GRC,Greece,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2018,1857.9912749,2018-01-01
GRC,Greece,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2019,1992.524519,2019-01-01
GRC,Greece,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2020,2168.5597947,2020-01-01
GRC,Greece,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2021,2394.1756349,2021-01-01
GRC,Greece,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2022,2974.499834,2022-01-01
ARG,Argentina,P_ICTPCT,patents in the ICT sector - applications filed under the PCT,PATN,2017,4.8429,2017-01-01
ARG,Argentina,P_ICTPCT,patents in the ICT sector - applications filed under the PCT,PATN,2018,2.6762,2018-01-01
ARG,Argentina,P_ICTPCT,patents in the ICT sector - applications filed under the PCT,PATN,2019,2.8333,2019-01-01
ARG,Argentina,P_ICTPCT,patents in the ICT sector - applications filed under the PCT,PATN,2020,1.5,2020-01-01
ARG,Argentina,P_ICTPCT,patents in the ICT sector - applications filed under the PCT,PATN,2021,3.5417,2021-01-01
ARG,Argentina,T_TT,R&D personnel,FTE,2017,-1.26002715,2017-01-01
ARG,Argentina,T_TT,R&D personnel,FTE,2018,4.8082090765,2018-01-01
ARG,Argentina,T_TT,R&D personnel,FTE,2019,2.6393221713,2019-01-01
ARG,Argentina,T_TT,R&D personnel,FTE,2020,0.5723648277,2020-01-01
ARG,Argentina,T_TT,R&D personnel,FTE,2021,1.5549804498,2021-01-01
ARG,Argentina,T_TT,R&D personnel,FTE,2022,2.4489840956,2022-01-01
LUX,Luxembourg,H_RS,Higher education sector researchers,PS,2017,1353,2017-01-01
LUX,Luxembourg,H_RS,Higher education sector researchers,PS,2019,1469,2019-01-01
LUX,Luxembourg,H_RS,Higher education sector researchers,PS,2021,1768,2021-01-01
ZAF,South Africa,P_TRIAD,Triadic patent families,PATN,2017,21.3613,2017-01-01
ZAF,South Africa,P_TRIAD,Triadic patent families,PATN,2018,12.6583,2018-01-01
ZAF,South Africa,P_TRIAD,Triadic patent families,PATN,2019,12.4498,2019-01-01
ZAF,South Africa,P_TRIAD,Triadic patent families,PATN,2020,11.8645,2020-01-01
ZAF,South Africa,P_TRIAD,Triadic patent families,PATN,2021,11.4147,2021-01-01
FRA,France,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2017,455.85342831,2017-01-01
FRA,France,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2018,523.85992693,2018-01-01
FRA,France,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2019,317.42329087,2019-01-01
FRA,France,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2020,284.19817367,2020-01-01
FRA,France,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2021,458.92612397,2021-01-01
FRA,France,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2022,250.45027637,2022-01-01
ITA,Italy,G_FG,GERD financed by government,PT_GERD,2017,32.276670456,2017-01-01
ITA,Italy,G_FG,GERD financed by government,PT_GERD,2018,32.756834182,2018-01-01
ITA,Italy,G_FG,GERD financed by government,PT_GERD,2019,32.324118731,2019-01-01
ITA,Italy,G_FG,GERD financed by government,PT_GERD,2020,33.693428991,2020-01-01
ITA,Italy,G_FG,GERD financed by government,PT_GERD,2021,35.147930879,2021-01-01
ISL,Iceland,B_MANUF,BERD performed in the manufacturing industry,USD_PPP,2017,59.250559524,2017-01-01
ISL,Iceland,B_MANUF,BERD performed in the manufacturing industry,USD_PPP,2018,69.050016492,2018-01-01
ISL,Iceland,B_MANUF,BERD performed in the manufacturing industry,USD_PPP,2019,66.076598634,2019-01-01
ISL,Iceland,B_MANUF,BERD performed in the manufacturing industry,USD_PPP,2020,67.425983059,2020-01-01
ISL,Iceland,B_MANUF,BERD performed in the manufacturing industry,USD_PPP,2021,106.66006963,2021-01-01
ISL,Iceland,B_MANUF,BERD performed in the manufacturing industry,USD_PPP,2022,137.04747452,2022-01-01
ISR,Israel,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2017,1.0534288408,2017-01-01
ISR,Israel,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2018,1.0502886453,2018-01-01
ISR,Israel,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2019,1.2338823371,2019-01-01
ISR,Israel,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2020,1.2810016362,2020-01-01
ISR,Israel,P_TRIAD,Triadic patent families,PT_PATN_FM_T,2021,1.2818664672,2021-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2017,2.4032511915,2017-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2018,4.3704132643,2018-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2019,2.0281311747,2019-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2020,2.2019419129,2020-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2021,0.4700111316,2021-01-01
DEU,Germany,H,Higher Education Expenditure on R&D (HERD),USD_PPP,2022,1.2496209851,2022-01-01
ITA,Italy,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2017,115.252396,2017-01-01
ITA,Italy,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2018,120.92901439,2018-01-01
ITA,Italy,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2019,124.6833848,2019-01-01
ITA,Italy,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2020,116.98910219,2020-01-01
ITA,Italy,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2021,119.98096036,2021-01-01
ITA,Italy,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2022,115.46682156,2022-01-01
ESP,Spain,C,Government Allocations for R&D (GBARD),USD_PPP,2017,71.616028257,2017-01-01
ESP,Spain,C,Government Allocations for R&D (GBARD),USD_PPP,2018,73.945345609,2018-01-01
ESP,Spain,C,Government Allocations for R&D (GBARD),USD_PPP,2019,75.378348492,2019-01-01
ESP,Spain,C,Government Allocations for R&D (GBARD),USD_PPP,2020,80.054614557,2020-01-01
ESP,Spain,C,Government Allocations for R&D (GBARD),USD_PPP,2021,83.911403696,2021-01-01
ESP,Spain,C,Government Allocations for R&D (GBARD),USD_PPP,2022,86.058169231,2022-01-01
EU27_2020,European Union (27 countries from 01/02/2020),H_FB,HERD financed by the business sector,PT_HERD,2017,7.2084177466,2017-01-01
EU27_2020,European Union (27 countries from 01/02/2020),H_FB,HERD financed by the business sector,PT_HERD,2018,7.3103919167,2018-01-01
EU27_2020,European Union (27 countries from 01/02/2020),H_FB,HERD financed by the business sector,PT_HERD,2019,7.1714838514,2019-01-01
EU27_2020,European Union (27 countries from 01/02/2020),H_FB,HERD financed by the business sector,PT_HERD,2020,6.9461504411,2020-01-01
EU27_2020,European Union (27 countries from 01/02/2020),H_FB,HERD financed by the business sector,PT_HERD,2021,6.9718061843,2021-01-01
MEX,Mexico,G_FA,GERD financed by the rest of the world,USD_PPP,2017,68.815773107,2017-01-01
LUX,Luxembourg,G_FA,GERD financed by the rest of the world,XDC,2017,41.1,2017-01-01
LUX,Luxembourg,G_FA,GERD financed by the rest of the world,XDC,2019,28.9,2019-01-01
LUX,Luxembourg,G_FA,GERD financed by the rest of the world,XDC,2021,53.5801,2021-01-01
